date,temp,humidity,precip,windspeed,district,year,datetimeEpoch
9/21/2021,28.8,80.1,0.2,22,Puttalam,2021,
9/22/2021,28.8,80.4,3.8,23,Puttalam,2021,
9/23/2021,28.5,83.5,2.008,17.6,Puttalam,2021,
9/24/2021,28.6,82.3,1.1,25.6,Puttalam,2021,
9/25/2021,28.3,82.2,0.8,31,Puttalam,2021,
9/26/2021,28.1,77.1,1.9,38.9,Puttalam,2021,
9/27/2021,27.6,80.4,0.1,34.2,Puttalam,2021,
9/28/2021,28.4,77.8,0.5,23,Puttalam,2021,
9/29/2021,28.2,82.7,0.401,16.9,Puttalam,2021,
9/30/2021,26.2,89.8,25.299,16.2,Puttalam,2021,
10/1/2021,27.2,85.2,0.1,15.5,Puttalam,2021,
10/2/2021,27.8,83.3,0.7,14,Puttalam,2021,
10/3/2021,27,87.5,5.202,18,Puttalam,2021,
10/4/2021,26.7,89.5,3.003,23,Puttalam,2021,
10/5/2021,26.8,85.8,8.099,25.6,Puttalam,2021,
10/6/2021,28.1,81.4,1.5,26.3,Puttalam,2021,
10/7/2021,28.3,81.9,1.9,26.6,Puttalam,2021,
10/8/2021,27.3,86.5,11,23.4,Puttalam,2021,
10/9/2021,28.7,82.5,0.4,25.6,Puttalam,2021,
10/10/2021,27.4,83.9,23.828,29.2,Puttalam,2021,
10/11/2021,28,80.9,4.9,29.5,Puttalam,2021,
10/12/2021,28.6,79.9,0,26.3,Puttalam,2021,
10/13/2021,28.7,81.4,0.2,25.9,Puttalam,2021,
10/14/2021,28.5,82,1.4,27,Puttalam,2021,
10/15/2021,27.4,86.4,35.996,28.8,Puttalam,2021,
10/16/2021,28.4,78.9,0,32,Puttalam,2021,
10/17/2021,28.5,78.7,0,29.2,Puttalam,2021,
10/18/2021,28.4,80.1,0.1,22,Puttalam,2021,
10/19/2021,27.6,85.9,16.002,15.5,Puttalam,2021,
10/20/2021,27.2,86.5,0.7,11.2,Puttalam,2021,
10/21/2021,27.5,84.6,1.102,13.3,Puttalam,2021,
10/22/2021,27.4,84.7,0.3,16.6,Puttalam,2021,
10/23/2021,27.6,83.3,0.4,17.3,Puttalam,2021,
10/24/2021,27.7,84.5,3.3,11.2,Puttalam,2021,
10/25/2021,26.6,87.7,13.902,13.3,Puttalam,2021,
10/26/2021,26.4,87.3,9.201,10.8,Puttalam,2021,
10/27/2021,26.2,89.8,19.603,15.8,Puttalam,2021,
10/28/2021,26.4,89.8,99.787,15.1,Puttalam,2021,
10/29/2021,26.2,89.9,74.002,11.2,Puttalam,2021,
10/30/2021,26.5,89.5,14.2,14.4,Puttalam,2021,
10/31/2021,26.7,89.8,13.901,17.3,Puttalam,2021,
11/1/2021,27.1,87,23.297,12.6,Puttalam,2021,
11/2/2021,26.5,88.9,7.108,16.2,Puttalam,2021,
11/3/2021,26.6,87.8,25.897,16.9,Puttalam,2021,
11/4/2021,26.8,86.4,4,14.8,Puttalam,2021,
11/5/2021,27,86.9,9.1,17.3,Puttalam,2021,
11/6/2021,26.9,87.1,65.197,18.7,Puttalam,2021,
11/7/2021,25.8,89.5,115.438,25.9,Puttalam,2021,
11/8/2021,25.5,90.7,57.457,31.7,Puttalam,2021,
11/9/2021,26,86.5,45.4,26.6,Puttalam,2021,
11/10/2021,27,84.7,0.3,23.8,Puttalam,2021,
11/11/2021,27.4,86.3,10.3,28.1,Puttalam,2021,
11/12/2021,26.1,87.5,59.492,28.4,Puttalam,2021,
11/13/2021,26.6,87.7,29,28.4,Puttalam,2021,
11/14/2021,27,87.4,1.5,25.2,Puttalam,2021,
11/15/2021,27.5,84.4,6.9,23.8,Puttalam,2021,
11/16/2021,26.7,89.4,7.604,14,Puttalam,2021,
11/17/2021,27.2,85.2,1.402,18.4,Puttalam,2021,
11/18/2021,27.6,84.9,0.101,23.8,Puttalam,2021,
11/19/2021,27.9,79.8,1.7,25.2,Puttalam,2021,
11/20/2021,27.6,74.9,0,19.4,Puttalam,2021,
11/21/2021,27.7,80.6,0.1,17.6,Puttalam,2021,
11/22/2021,26.8,87.9,15.001,16.2,Puttalam,2021,
11/23/2021,25.8,91.8,31.001,20.5,Puttalam,2021,
11/24/2021,26,91.8,3.201,15.5,Puttalam,2021,
11/25/2021,26.5,88.7,0.201,14.4,Puttalam,2021,
11/26/2021,26.5,88.3,13.999,16.6,Puttalam,2021,
11/27/2021,26,90.4,88.088,10.8,Puttalam,2021,
11/28/2021,26.7,86.4,37.998,12.2,Puttalam,2021,
11/29/2021,26.8,86.7,22.698,9.4,Puttalam,2021,
11/30/2021,27.4,82.4,0,14,Puttalam,2021,
12/1/2021,27,85.7,9.901,14.8,Puttalam,2021,
12/2/2021,27.4,82.3,0.3,14.4,Puttalam,2021,
12/3/2021,27.6,82.1,0,9.4,Puttalam,2021,
12/4/2021,27.8,83.6,0.5,10.4,Puttalam,2021,
12/5/2021,27.3,84.7,0.2,8.6,Puttalam,2021,
12/6/2021,27.8,79.1,0.001,18.7,Puttalam,2021,
12/7/2021,27.3,81,0.1,19.1,Puttalam,2021,
12/8/2021,27.9,76.3,89.993,20.2,Puttalam,2021,
12/9/2021,27.5,79.1,0.3,19.1,Puttalam,2021,
12/10/2021,27.7,80.2,0.3,20.9,Puttalam,2021,
12/11/2021,27,83.5,19.097,22.3,Puttalam,2021,
12/12/2021,26.2,86.6,0.303,23,Puttalam,2021,
12/13/2021,26.5,85.2,2.801,22.7,Puttalam,2021,
12/14/2021,26.6,85.8,4.201,19.1,Puttalam,2021,
12/15/2021,26.8,84.4,0,22,Puttalam,2021,
12/16/2021,26.4,86.2,0.004,23.8,Puttalam,2021,
12/17/2021,26.2,88.2,0.101,26.3,Puttalam,2021,
12/18/2021,26.9,78,0.8,25.6,Puttalam,2021,
12/19/2021,26.6,79.5,0.4,24.1,Puttalam,2021,
12/20/2021,26.7,81.2,0.3,22.7,Puttalam,2021,
12/21/2021,26.6,78.8,0,21.6,Puttalam,2021,
12/22/2021,26,77.4,0,20.9,Puttalam,2021,
12/23/2021,25.6,76.2,0,21.6,Puttalam,2021,
12/24/2021,25.8,72.2,0,19.4,Puttalam,2021,
12/25/2021,26.1,75.3,0,19.1,Puttalam,2021,
12/26/2021,26.6,75.8,0,20.9,Puttalam,2021,
12/27/2021,26.6,74.9,0,21.6,Puttalam,2021,
12/28/2021,26.7,77.6,0,20.9,Puttalam,2021,
12/29/2021,26.1,85,7,22,Puttalam,2021,
12/30/2021,26.2,85.7,1.401,22.3,Puttalam,2021,
12/31/2021,26,86.2,10.702,23.8,Puttalam,2021,
1/1/2022,26,87,2.001,25.2,Puttalam,2022,
1/2/2022,25.5,88.8,33.5,25.2,Puttalam,2022,
1/3/2022,26.4,79.4,0.4,26.3,Puttalam,2022,
1/4/2022,26.3,80.6,0.6,23.4,Puttalam,2022,
1/5/2022,27,82.7,0.001,27,Puttalam,2022,
1/6/2022,27.2,82.4,0.7,18.7,Puttalam,2022,
1/7/2022,26.9,81.4,1.2,20.9,Puttalam,2022,
1/8/2022,26.9,79.2,0,21.6,Puttalam,2022,
1/9/2022,26.5,84.1,0.001,18,Puttalam,2022,
1/10/2022,26.5,84.6,0.9,19.1,Puttalam,2022,
1/11/2022,26.9,84,0.7,16.9,Puttalam,2022,
1/12/2022,27.5,81.1,0.1,14.4,Puttalam,2022,
1/13/2022,27.7,80.8,0,14.4,Puttalam,2022,
1/14/2022,27.7,79.4,0,19.4,Puttalam,2022,
1/15/2022,27.6,79.8,0.4,22.3,Puttalam,2022,
1/16/2022,27.5,79,0.1,24.8,Puttalam,2022,
1/17/2022,27.1,77.7,0.2,24.1,Puttalam,2022,
1/18/2022,26.7,75.6,0,24.5,Puttalam,2022,
1/19/2022,26.3,72.3,0,20.2,Puttalam,2022,
1/20/2022,25.6,70,0,16.6,Puttalam,2022,
1/21/2022,25.6,80.1,0,10.4,Puttalam,2022,
1/22/2022,26.6,81.3,0,16.6,Puttalam,2022,
1/23/2022,26.9,81.1,2,18.7,Puttalam,2022,
1/24/2022,27,77.6,0.1,15.1,Puttalam,2022,
1/25/2022,26.3,77.4,1,15.1,Puttalam,2022,
1/26/2022,27.1,71.9,0,22,Puttalam,2022,
1/27/2022,26.2,78,0.8,21.6,Puttalam,2022,
1/28/2022,27.4,79.8,1,23.8,Puttalam,2022,
1/29/2022,27.5,81.6,0.2,22.7,Puttalam,2022,
1/30/2022,27.5,78.5,0.3,18.7,Puttalam,2022,
1/31/2022,27.9,71.7,0,22.3,Puttalam,2022,
2/1/2022,26.5,69,0,19.8,Puttalam,2022,
2/2/2022,25.9,71.9,0,19.4,Puttalam,2022,
2/3/2022,26.3,73.5,0,15.1,Puttalam,2022,
2/4/2022,27,76.8,0,19.1,Puttalam,2022,
2/5/2022,27.8,68,0,23.4,Puttalam,2022,
2/6/2022,26.6,70.7,0,24.8,Puttalam,2022,
2/7/2022,26.8,69,0,21.6,Puttalam,2022,
2/8/2022,26.9,67.3,0,22.7,Puttalam,2022,
2/9/2022,26.4,77.6,3.1,21.6,Puttalam,2022,
2/10/2022,26.6,85.5,1,22.7,Puttalam,2022,
2/11/2022,26,89.3,37.196,18.7,Puttalam,2022,
2/12/2022,25.3,89.1,19.002,24.8,Puttalam,2022,
2/13/2022,26.8,78.3,0.4,23,Puttalam,2022,
2/14/2022,26.5,72.6,0,25.6,Puttalam,2022,
2/15/2022,26.2,72.7,0,21.6,Puttalam,2022,
2/16/2022,26.4,72.3,0,20.9,Puttalam,2022,
2/17/2022,26.8,77.3,0.4,19.4,Puttalam,2022,
2/18/2022,26.9,82.3,0.8,18.7,Puttalam,2022,
2/19/2022,27.1,83.2,0.001,20.2,Puttalam,2022,
2/20/2022,27.6,81,0,13,Puttalam,2022,
2/21/2022,27.9,79.1,0,15.5,Puttalam,2022,
2/22/2022,27.4,78.1,1,20.5,Puttalam,2022,
2/23/2022,27.9,75.2,0.003,22.7,Puttalam,2022,
2/24/2022,27.9,70.5,0.2,22,Puttalam,2022,
2/25/2022,26.9,79.4,0.9,20.9,Puttalam,2022,
2/26/2022,28.1,73,4.999,22.3,Puttalam,2022,
2/27/2022,27.7,73.3,0,21.2,Puttalam,2022,
2/28/2022,28,72.5,0.1,24.1,Puttalam,2022,
3/1/2022,27.4,74.8,0.3,25.6,Puttalam,2022,
3/2/2022,27.6,75.7,0.1,23.8,Puttalam,2022,
3/3/2022,26.8,82.9,3.999,27,Puttalam,2022,
3/4/2022,27.2,79.8,0.001,23.8,Puttalam,2022,
3/5/2022,27.1,79.3,0.5,21.2,Puttalam,2022,
3/6/2022,27.8,78.5,0.3,16.9,Puttalam,2022,
3/7/2022,28,78.3,0.6,19.1,Puttalam,2022,
3/8/2022,27.8,76,0,19.8,Puttalam,2022,
3/9/2022,27.6,77.3,0,20.9,Puttalam,2022,
3/10/2022,27.9,76.9,0.2,20.2,Puttalam,2022,
3/11/2022,27.1,82.4,13.198,20.2,Puttalam,2022,
3/12/2022,27.8,78.8,0,21.6,Puttalam,2022,
3/13/2022,27.9,75.6,0,23,Puttalam,2022,
3/14/2022,27.3,75.3,0,17.6,Puttalam,2022,
3/15/2022,27.9,74.9,0,12.2,Puttalam,2022,
3/16/2022,28.9,81.1,0,17.3,Puttalam,2022,
3/17/2022,28.8,81.7,0.6,18.4,Puttalam,2022,
3/18/2022,28.8,83.5,1.6,22.7,Puttalam,2022,
3/19/2022,28.8,82.4,1.8,24.8,Puttalam,2022,
3/20/2022,28.8,82.3,0,22.3,Puttalam,2022,
3/21/2022,28.5,82.4,0.1,21.2,Puttalam,2022,
3/22/2022,28.5,83,1.7,19.4,Puttalam,2022,
3/23/2022,28.4,78.7,0.004,18,Puttalam,2022,
3/24/2022,28.5,78.9,0.001,16.9,Puttalam,2022,
3/25/2022,28.6,77.8,0.001,11.5,Puttalam,2022,
3/26/2022,28.3,80.9,19.003,10.4,Puttalam,2022,
3/27/2022,28.6,81.6,1.7,11.9,Puttalam,2022,
3/28/2022,28.6,82.1,2.3,16.9,Puttalam,2022,
3/29/2022,28.6,80.3,1.1,16.9,Puttalam,2022,
3/30/2022,28.6,80.6,0.7,16.9,Puttalam,2022,
3/31/2022,28.3,80.7,1.9,18,Puttalam,2022,
4/1/2022,28.4,79.7,0.7,16.2,Puttalam,2022,
4/2/2022,28.4,80.2,0.003,14.4,Puttalam,2022,
4/3/2022,28,80.2,6.302,11.5,Puttalam,2022,
4/4/2022,27.1,84.5,0.302,13.3,Puttalam,2022,
4/5/2022,27.4,83.2,0.001,13,Puttalam,2022,
4/6/2022,28.2,79.6,0.004,12.6,Puttalam,2022,
4/7/2022,26.7,86.4,3.706,12.6,Puttalam,2022,
4/8/2022,26.9,85.8,18.002,11.9,Puttalam,2022,
4/9/2022,26.4,89.2,27.401,16.2,Puttalam,2022,
4/10/2022,27.3,86.3,5.001,13.7,Puttalam,2022,
4/11/2022,27.3,87.9,5.207,10.8,Puttalam,2022,
4/12/2022,27.5,85.4,4.002,19.8,Puttalam,2022,
4/13/2022,28.2,82.4,1,19.1,Puttalam,2022,
4/14/2022,29.3,80.2,0.4,19.1,Puttalam,2022,
4/15/2022,29.4,79.2,0.7,20.9,Puttalam,2022,
4/16/2022,27.7,85.5,2,19.1,Puttalam,2022,
4/17/2022,27.9,84.1,3,18.7,Puttalam,2022,
4/18/2022,28.7,84.5,5.1,19.4,Puttalam,2022,
4/19/2022,29.3,83.3,1.1,13,Puttalam,2022,
4/20/2022,28.9,83.8,0.004,14.4,Puttalam,2022,
4/21/2022,27.9,85,2.11,14.8,Puttalam,2022,
4/22/2022,27.6,85,2,15.8,Puttalam,2022,
4/23/2022,28.6,82.2,0.001,9.4,Puttalam,2022,
4/24/2022,29,82.4,4.7,10.8,Puttalam,2022,
4/25/2022,29.1,82.9,1.2,11.5,Puttalam,2022,
4/26/2022,29.4,81.4,4,12.2,Puttalam,2022,
4/27/2022,28.3,85,104.196,16.2,Puttalam,2022,
4/28/2022,29.2,81.5,0.003,19.4,Puttalam,2022,
4/29/2022,29.6,83.3,1.2,20.2,Puttalam,2022,
4/30/2022,30.2,79,5.699,26.3,Puttalam,2022,
5/1/2022,30.3,79.7,1.2,25.2,Puttalam,2022,
5/2/2022,30.4,80.5,0.8,20.5,Puttalam,2022,
5/3/2022,29.6,84.6,1.7,20.5,Puttalam,2022,
5/4/2022,29.6,82.6,1.7,18,Puttalam,2022,
5/5/2022,28.9,84.7,4,23.4,Puttalam,2022,
5/6/2022,29.6,81.1,0.1,23,Puttalam,2022,
5/7/2022,30.1,82.2,0,23.4,Puttalam,2022,
5/8/2022,30,79.8,1,33.1,Puttalam,2022,
5/9/2022,29.7,81.2,1.6,34.9,Puttalam,2022,
5/10/2022,29.3,81.3,3.8,37.4,Puttalam,2022,
5/11/2022,28.8,81,2,34.2,Puttalam,2022,
5/12/2022,28.3,85.2,1,32.4,Puttalam,2022,
5/13/2022,28.2,83.8,11.6,33.5,Puttalam,2022,
5/14/2022,28.5,81.1,13.4,37.8,Puttalam,2022,
5/15/2022,28.6,80.8,2.2,34.9,Puttalam,2022,
5/16/2022,28.3,83.9,1.2,34.9,Puttalam,2022,
5/17/2022,27.8,86.8,11,35.6,Puttalam,2022,
5/18/2022,27.6,86.6,5.699,33.8,Puttalam,2022,
5/19/2022,28.2,85.9,2,29.5,Puttalam,2022,
5/20/2022,28.6,85.5,4.999,27.7,Puttalam,2022,
5/21/2022,28.9,82.9,1.1,31.7,Puttalam,2022,
5/22/2022,28.8,81.8,1,32,Puttalam,2022,
5/23/2022,27.4,85.8,105.136,28.1,Puttalam,2022,
5/24/2022,27.8,83.2,2.4,24.8,Puttalam,2022,
5/25/2022,27.6,85.5,3.8,27.4,Puttalam,2022,
5/26/2022,28.2,83.7,1,26.6,Puttalam,2022,
5/27/2022,28.2,83.3,2.9,31,Puttalam,2022,
5/28/2022,27.6,85.9,2,28.8,Puttalam,2022,
5/29/2022,27.4,87.5,5,30.6,Puttalam,2022,
5/30/2022,27.5,85.4,5.499,33.1,Puttalam,2022,
5/31/2022,28.3,81.1,0.9,34.6,Puttalam,2022,
6/1/2022,28.4,81.3,2.3,31.3,Puttalam,2022,
6/2/2022,28.3,82.4,0.5,30.6,Puttalam,2022,
6/3/2022,28.5,83.2,0.4,28.8,Puttalam,2022,
6/4/2022,28.3,83.3,0.9,29.5,Puttalam,2022,
6/5/2022,27.8,86.1,2.5,28.1,Puttalam,2022,
6/6/2022,27.6,86.1,2.4,26.6,Puttalam,2022,
6/7/2022,28.2,82.9,0.1,28.4,Puttalam,2022,
6/8/2022,28.3,83.5,1.4,30.2,Puttalam,2022,
6/9/2022,28.4,81.5,0.4,28.4,Puttalam,2022,
6/10/2022,27.6,86,7.999,27,Puttalam,2022,
6/11/2022,27.8,85.3,1.9,29.5,Puttalam,2022,
6/12/2022,28,84.3,0,25.9,Puttalam,2022,
6/13/2022,28.4,82.4,0,23.4,Puttalam,2022,
6/14/2022,28.3,83.1,1.3,23.4,Puttalam,2022,
6/15/2022,27.9,84.8,1.6,19.4,Puttalam,2022,
6/16/2022,27.7,85.4,7.999,20.5,Puttalam,2022,
6/17/2022,27.3,85,8.5,23,Puttalam,2022,
6/18/2022,27.8,83.3,7.999,23.4,Puttalam,2022,
6/19/2022,28.4,81.4,0.6,25.2,Puttalam,2022,
6/20/2022,28.5,82.1,0.4,25.6,Puttalam,2022,
6/21/2022,28.3,81.8,1,26.6,Puttalam,2022,
6/22/2022,28.2,81.9,0.7,27,Puttalam,2022,
6/23/2022,28.4,82.5,0.7,29.9,Puttalam,2022,
6/24/2022,28.6,81.9,0.3,31.3,Puttalam,2022,
6/25/2022,28.6,82.9,0,30.6,Puttalam,2022,
6/26/2022,28.8,81.2,0.1,26.3,Puttalam,2022,
6/27/2022,28.5,80.9,0,28.8,Puttalam,2022,
6/28/2022,28.7,80.8,2.7,26.3,Puttalam,2022,
6/29/2022,28.2,82,0.3,32.8,Puttalam,2022,
6/30/2022,28.4,81,0,22.7,Puttalam,2022,
7/1/2022,28.8,79.7,0.1,24.5,Puttalam,2022,
7/2/2022,28,83.4,5.7,34.6,Puttalam,2022,
7/3/2022,28.3,77.7,0.2,28.1,Puttalam,2022,
7/4/2022,27.9,80.8,0.9,31,Puttalam,2022,
7/5/2022,28.1,80.9,0.1,27.4,Puttalam,2022,
7/6/2022,27.9,81.5,0,28.4,Puttalam,2022,
7/7/2022,28,79.8,0,23.8,Puttalam,2022,
7/8/2022,28,80.4,0.1,29.9,Puttalam,2022,
7/9/2022,27.6,83.1,0,32.4,Puttalam,2022,
7/10/2022,27.1,85,0.4,35.6,Puttalam,2022,
7/11/2022,27.5,84.5,0,32,Puttalam,2022,
7/12/2022,27.3,85,0.4,33.8,Puttalam,2022,
7/13/2022,27.3,86,2.6,32.8,Puttalam,2022,
7/14/2022,27.2,87.5,1.4,27.4,Puttalam,2022,
7/15/2022,27.9,84.6,0.6,28.4,Puttalam,2022,
7/16/2022,28,84.5,0.1,23.4,Puttalam,2022,
7/17/2022,28.3,81.2,0,19.1,Puttalam,2022,
7/18/2022,28.1,81.8,1.002,18.7,Puttalam,2022,
7/19/2022,27.7,85.2,0.008,18,Puttalam,2022,
7/20/2022,27.8,83.6,0.001,21.2,Puttalam,2022,
7/21/2022,27.6,85.7,1,22.7,Puttalam,2022,
7/22/2022,27.7,84.3,1,29.2,Puttalam,2022,
7/23/2022,27.5,83.3,0,26.3,Puttalam,2022,
7/24/2022,27.5,84.5,0.002,14.4,Puttalam,2022,
7/25/2022,27.7,83.9,0.204,17.3,Puttalam,2022,
7/26/2022,26.8,86.8,6.5,15.8,Puttalam,2022,
7/27/2022,26.7,85.4,19,10.4,Puttalam,2022,
7/28/2022,27.3,83.9,0.9,12.2,Puttalam,2022,
7/29/2022,28.1,82.4,0.3,18.7,Puttalam,2022,
7/30/2022,27.8,84.9,2.6,23.8,Puttalam,2022,
7/31/2022,27.4,83.5,0.8,36,Puttalam,2022,
8/1/2022,27.4,81,8.1,36.4,Puttalam,2022,
8/2/2022,27.1,82.6,4,37.1,Puttalam,2022,
8/3/2022,27.2,82.2,15.1,37.8,Puttalam,2022,
8/4/2022,27.6,80.4,0.6,34.6,Puttalam,2022,
8/5/2022,27.6,82.6,0.4,31,Puttalam,2022,
8/6/2022,27.6,82.1,0.4,32,Puttalam,2022,
8/7/2022,27.7,80.5,0.6,33.1,Puttalam,2022,
8/8/2022,27.6,81.3,0.7,30.2,Puttalam,2022,
8/9/2022,27.6,81,0.1,26.6,Puttalam,2022,
8/10/2022,27.8,82.2,0,24.1,Puttalam,2022,
8/11/2022,27.9,83.5,0,24.8,Puttalam,2022,
8/12/2022,27.8,84,0,20.9,Puttalam,2022,
8/13/2022,28,82,0,15.5,Puttalam,2022,
8/14/2022,28.1,82.3,0,16.2,Puttalam,2022,
8/15/2022,28,81.7,0.1,23.4,Puttalam,2022,
8/16/2022,28,79.9,0.5,25.6,Puttalam,2022,
8/17/2022,27.9,81.4,1.6,25.6,Puttalam,2022,
8/18/2022,27.6,84.6,0.3,26.6,Puttalam,2022,
8/19/2022,27.8,83.4,0.9,22.3,Puttalam,2022,
8/20/2022,27.6,82.9,0.3,29.9,Puttalam,2022,
8/21/2022,27.4,84.3,0.5,35.3,Puttalam,2022,
8/22/2022,27.5,82.5,1.2,34.9,Puttalam,2022,
8/23/2022,27.5,83.9,3.4,31,Puttalam,2022,
8/24/2022,27.4,82.4,0.2,20.5,Puttalam,2022,
8/25/2022,27.1,86.7,0.001,24.5,Puttalam,2022,
8/26/2022,26.9,84.4,0.702,28.4,Puttalam,2022,
8/27/2022,27.3,84.8,0.4,24.8,Puttalam,2022,
8/28/2022,27.4,84.7,2.2,22,Puttalam,2022,
8/29/2022,27.3,85.3,17.002,13.7,Puttalam,2022,
8/30/2022,25.6,90.5,9.003,19.1,Puttalam,2022,
8/31/2022,26.1,87.6,2,24.8,Puttalam,2022,
9/1/2022,26.6,85.6,2.9,25.2,Puttalam,2022,
9/2/2022,27.1,84.3,0.1,25.2,Puttalam,2022,
9/3/2022,27.5,83.8,1.8,23,Puttalam,2022,
9/4/2022,26.5,87,0.003,24.5,Puttalam,2022,
9/5/2022,27.1,82.8,0.001,32.4,Puttalam,2022,
9/6/2022,27.1,83.1,0.5,34.6,Puttalam,2022,
9/7/2022,27.1,83.1,0.1,28.8,Puttalam,2022,
9/8/2022,27.4,82.4,0.9,29.9,Puttalam,2022,
9/9/2022,27.7,82.5,1.5,29.5,Puttalam,2022,
9/10/2022,27.5,84,1.2,29.5,Puttalam,2022,
9/11/2022,27.6,83.2,0.3,28.1,Puttalam,2022,
9/12/2022,27.6,82.7,0.2,25.6,Puttalam,2022,
9/13/2022,27.1,85.4,1.2,23.8,Puttalam,2022,
9/14/2022,27.2,85,1.3,22,Puttalam,2022,
9/15/2022,27.3,83.4,0,24.1,Puttalam,2022,
9/16/2022,27.4,83.5,0.6,24.8,Puttalam,2022,
9/17/2022,27.4,84,0,24.8,Puttalam,2022,
9/18/2022,27.3,85.8,1.1,27.4,Puttalam,2022,
9/19/2022,27.6,84.7,0.6,26.6,Puttalam,2022,
9/20/2022,27.7,82.1,0,25.2,Puttalam,2022,
9/21/2022,28.1,79.5,0.3,24.5,Puttalam,2022,
9/22/2022,27.9,80.4,0,24.8,Puttalam,2022,
9/23/2022,27.9,79,0,23,Puttalam,2022,
9/24/2022,28.2,79.1,0.4,18.7,Puttalam,2022,
9/25/2022,28.2,80.9,0.3,22,Puttalam,2022,
9/26/2022,28.3,78.9,0,19.1,Puttalam,2022,
9/27/2022,27.9,81.5,0.7,26.6,Puttalam,2022,
9/28/2022,28,80.5,0.2,26.3,Puttalam,2022,
9/29/2022,27.8,82.2,0.5,32.4,Puttalam,2022,
9/30/2022,27.7,82.4,2,32.4,Puttalam,2022,
10/1/2022,27.8,83.2,0.2,34.9,Puttalam,2022,
10/2/2022,27.6,83.2,2.2,32,Puttalam,2022,
10/3/2022,28,82.4,0,24.5,Puttalam,2022,
10/4/2022,27.9,81.9,0.4,22.7,Puttalam,2022,
10/5/2022,27.6,82.9,1.2,28.1,Puttalam,2022,
10/6/2022,27.5,82.2,0.7,21.6,Puttalam,2022,
10/7/2022,27.8,80.7,0.4,16.9,Puttalam,2022,
10/8/2022,27.3,84.2,7,14,Puttalam,2022,
10/9/2022,27.7,82,0.6,19.8,Puttalam,2022,
10/10/2022,27.8,82.2,1.6,19.4,Puttalam,2022,
10/11/2022,26.7,87.5,30.195,17.6,Puttalam,2022,
10/12/2022,26.3,88,42.196,17.3,Puttalam,2022,
10/13/2022,26.7,88.6,4.302,18.7,Puttalam,2022,
10/14/2022,26.5,88.7,3.701,16.2,Puttalam,2022,
10/15/2022,27,86.9,2.701,19.1,Puttalam,2022,
10/16/2022,26.5,87.9,5.299,20.2,Puttalam,2022,
10/17/2022,26.7,85.8,13.998,27.7,Puttalam,2022,
10/18/2022,27.9,81.8,5.2,25.2,Puttalam,2022,
10/19/2022,27.4,84.7,0.202,21.2,Puttalam,2022,
10/20/2022,26.2,89.2,31.3,23.4,Puttalam,2022,
10/21/2022,26.3,89.5,12.4,11.5,Puttalam,2022,
10/22/2022,26.5,89.1,2,19.4,Puttalam,2022,
10/23/2022,27.1,87.5,0.1,21.2,Puttalam,2022,
10/24/2022,27.4,86.8,14.099,17.6,Puttalam,2022,
10/25/2022,27.5,85.2,1.1,8.6,Puttalam,2022,
10/26/2022,27.4,77.1,0.1,15.5,Puttalam,2022,
10/27/2022,26.9,78.1,0.5,15.8,Puttalam,2022,
10/28/2022,27.1,80.2,0.9,20.2,Puttalam,2022,
10/29/2022,26.4,88.1,8.201,20.5,Puttalam,2022,
10/30/2022,26.5,88,9.1,20.9,Puttalam,2022,
10/31/2022,26.2,88.5,4.903,18.7,Puttalam,2022,
11/1/2022,26.5,87.4,2,14.8,Puttalam,2022,
11/2/2022,26.5,88.9,17.003,15.8,Puttalam,2022,
11/3/2022,26.8,86,0.003,12.2,Puttalam,2022,
11/4/2022,25.9,88.7,16,16.9,Puttalam,2022,
11/5/2022,26.8,85.2,1.3,16.2,Puttalam,2022,
11/6/2022,26.3,86.1,12.998,18.4,Puttalam,2022,
11/7/2022,26.2,87.5,30.497,22,Puttalam,2022,
11/8/2022,26,88.8,9.506,19.4,Puttalam,2022,
11/9/2022,26.3,88.3,31.995,20.9,Puttalam,2022,
11/10/2022,26,88.9,35.097,20.9,Puttalam,2022,
11/11/2022,26.6,87.9,15.999,16.9,Puttalam,2022,
11/12/2022,26.3,89.9,3.4,11.2,Puttalam,2022,
11/13/2022,26.1,88,9.002,13.7,Puttalam,2022,
11/14/2022,26.4,86.2,0.1,17.3,Puttalam,2022,
11/15/2022,26.9,81.9,0.9,20.2,Puttalam,2022,
11/16/2022,26.3,77.1,0,20.9,Puttalam,2022,
11/17/2022,26.2,78.6,0,20.9,Puttalam,2022,
11/18/2022,26.3,82.8,0.3,24.5,Puttalam,2022,
11/19/2022,26.5,77.7,0.1,21.6,Puttalam,2022,
11/20/2022,26.4,79.2,0.1,14,Puttalam,2022,
11/21/2022,27,80.9,0.1,15.8,Puttalam,2022,
11/22/2022,27.3,77.4,0,18.4,Puttalam,2022,
11/23/2022,27.2,79.8,0,16.2,Puttalam,2022,
11/24/2022,26.8,83.4,0.5,9.4,Puttalam,2022,
11/25/2022,27.2,79.2,0,12.2,Puttalam,2022,
11/26/2022,27.5,80.3,0,11.2,Puttalam,2022,
11/27/2022,27.5,76.4,0,13.7,Puttalam,2022,
11/28/2022,27.4,77.7,0,17.3,Puttalam,2022,
11/29/2022,26.7,78,0,20.2,Puttalam,2022,
11/30/2022,27.7,80.8,0.7,15.5,Puttalam,2022,
12/1/2022,26.6,86.8,19.998,19.1,Puttalam,2022,
12/2/2022,26.4,86.9,1.203,17.6,Puttalam,2022,
